(16,9)	(9,7,26.22);(9,8,52.37);(9,9,68.64);(10,6,14.54);(10,7,32.11);(10,8,49.6);(10,9,71.54);(11,5,40.74);(11,6,29.71);(11,7,37.3);(12,7,56.38);(12,8,85.21);(12,9,101.87);(12,11,133.67);(12,13,127.52);(13,4,151.22);(13,5,118.51);(13,6,117.37);(13,11,219.92);(14,4,181.68);(15,10,170.06);(15,11,201.98);(15,17,88.7);(15,21,88.31);(18,6,112.6);(18,7,106.87);	(6,3,215.47);(7,3,176.5);(7,4,167.71);(7,5,159.48);(8,3,135.06);(8,4,122.04);(8,5,113.61);(8,6,110.39);(8,7,112.76);(11,3,79.18);(11,4,16.85);(15,15,49.65);(16,6,64.53);(16,7,66.13);(16,8,50.46);(17,6,88.07);(17,7,91.78);(18,0,187.76);(18,1,194.27);(18,3,145.73);(18,4,133.78);	(6,3,215.47);(7,3,176.5);(7,4,167.71);(7,5,159.48);(8,3,135.06);(8,4,122.04);(8,5,113.61);(8,6,110.39);(8,7,112.76);(9,7,26.22);(9,8,52.37);(9,9,68.64);(10,6,14.54);(10,7,32.11);(10,8,49.6);(10,9,71.54);(12,9,101.87);(16,6,64.53);(16,7,66.13);(16,8,50.46);(17,6,88.07);(17,7,91.78);(18,0,187.76);(18,1,194.27);(18,3,145.73);(18,4,133.78);	(11,3,79.18);(11,4,16.85);(11,5,40.74);(11,6,29.71);(11,7,37.3);(12,7,56.38);(12,8,85.21);(12,11,133.67);(12,13,127.52);(13,4,151.22);(13,5,118.51);(13,6,117.37);(13,11,219.92);(14,4,181.68);(15,10,170.06);(15,11,201.98);(15,15,49.65);(15,17,88.7);(15,21,88.31);(18,6,112.6);(18,7,106.87);
(17,6)	(9,7,70.82);(9,8,74.08);(9,9,85.84);(10,6,85.32);(10,7,85);(10,8,93.05);(10,9,96.39);(10,13,210.04);(11,3,156.79);(11,4,99.76);(11,6,117.58);(11,7,121.74);(12,4,137.28);(12,6,156.62);(12,7,142.92);(12,8,162.07);(12,9,169.99);(12,11,219.28);(12,13,212.24);(13,1,284.04);(13,2,231.44);(13,3,202.86);(13,4,238.24);(13,5,205.83);(13,6,203.95);(13,11,304.77);(13,12,295.1);(14,3,274.07);(14,4,267.83);(15,9,259.33);(15,10,254.82);(15,11,287.42);(15,15,129.02);(15,21,172.77);(16,6,24.91);(16,7,33.8);(16,8,56.83);(16,9,88.07);(17,7,17.97);(18,6,195.17);(18,7,184.31);(18,8,262.73);(18,9,279.03);	(6,4,131.24);(7,3,114.59);(7,4,94.78);(7,5,78.27);(8,3,90.18);(8,4,65.71);(8,5,43.07);(8,6,25.56);(8,7,26.55);(18,0,112.59);(18,1,129.87);(18,3,79.13);(18,4,56.2);	(6,4,131.24);(7,4,94.78);(7,5,78.27);(8,6,25.56);(8,7,26.55);(17,7,17.97);(18,0,112.59);(18,4,56.2);	(7,3,114.59);(8,3,90.18);(8,4,65.71);(8,5,43.07);(9,7,70.82);(9,8,74.08);(9,9,85.84);(10,6,85.32);(10,7,85);(10,8,93.05);(10,9,96.39);(10,13,210.04);(11,3,156.79);(11,4,99.76);(11,6,117.58);(11,7,121.74);(12,4,137.28);(12,6,156.62);(12,7,142.92);(12,8,162.07);(12,9,169.99);(12,11,219.28);(12,13,212.24);(13,1,284.04);(13,2,231.44);(13,3,202.86);(13,4,238.24);(13,5,205.83);(13,6,203.95);(13,11,304.77);(13,12,295.1);(14,3,274.07);(14,4,267.83);(15,9,259.33);(15,10,254.82);(15,11,287.42);(15,15,129.02);(15,21,172.77);(16,6,24.91);(16,7,33.8);(16,8,56.83);(16,9,88.07);(18,1,129.87);(18,3,79.13);(18,6,195.17);(18,7,184.31);(18,8,262.73);(18,9,279.03);
(17,7)	(9,7,70.56);(9,9,75.5);(10,6,86.21);(10,8,86.88);(10,9,86.19);(10,13,215.15);(11,3,165.32);(11,4,105.46);(11,6,121.44);(11,7,122.24);(12,4,142.93);(12,5,181.01);(12,6,159.37);(12,7,143.99);(12,8,158.79);(12,9,164.17);(12,11,220.51);(12,13,212.52);(13,1,294.43);(13,2,240.83);(13,3,210.24);(13,4,242.18);(13,5,209.79);(13,6,205.8);(13,11,310.52);(13,12,302.52);(13,14,263.63);(14,3,281.82);(14,4,272.67);(15,10,261.09);(15,11,292.68);(15,15,136.59);(15,16,178.29);(15,17,178.49);(15,19,178.47);(15,21,172.43);(16,6,28.08);(16,7,27.95);(16,8,51.46);(16,9,91.78);(18,6,194.1);(18,7,181.11);(18,8,266.61);(18,9,282.66);	(6,4,140.65);(7,3,128.81);(7,4,106.84);(7,5,87.75);(8,3,107.58);(8,4,82.78);(8,5,59.07);(8,6,37.27);(8,7,23.28);(17,6,17.97);(18,0,123.2);(18,1,143.03);(18,3,93.82);(18,4,68.91);	(6,4,140.65);(7,5,87.75);(8,7,23.28);(18,0,123.2);	(7,3,128.81);(7,4,106.84);(8,3,107.58);(8,4,82.78);(8,5,59.07);(8,6,37.27);(9,7,70.56);(9,9,75.5);(10,6,86.21);(10,8,86.88);(10,9,86.19);(10,13,215.15);(11,3,165.32);(11,4,105.46);(11,6,121.44);(11,7,122.24);(12,4,142.93);(12,5,181.01);(12,6,159.37);(12,7,143.99);(12,8,158.79);(12,9,164.17);(12,11,220.51);(12,13,212.52);(13,1,294.43);(13,2,240.83);(13,3,210.24);(13,4,242.18);(13,5,209.79);(13,6,205.8);(13,11,310.52);(13,12,302.52);(13,14,263.63);(14,3,281.82);(14,4,272.67);(15,10,261.09);(15,11,292.68);(15,15,136.59);(15,16,178.29);(15,17,178.49);(15,19,178.47);(15,21,172.43);(16,6,28.08);(16,7,27.95);(16,8,51.46);(16,9,91.78);(17,6,17.97);(18,1,143.03);(18,3,93.82);(18,4,68.91);(18,6,194.1);(18,7,181.11);(18,8,266.61);(18,9,282.66);
(18,0)	(7,4,20.57);(7,5,38.8);(8,5,77.13);(8,6,88.37);(8,7,104.51);(9,7,178.12);(9,8,185.39);(9,9,196.76);(9,10,392.31);(10,6,190.02);(10,7,193.78);(10,8,203.78);(10,9,207.35);(10,10,337.17);(10,13,295.1);(10,14,318.26);(11,3,234.16);(11,4,193.46);(11,5,220.52);(11,7,224.4);(12,3,275.84);(12,4,226.7);(12,5,266);(12,6,252.18);(12,7,242.91);(12,8,267.64);(12,9,277.57);(12,11,312.45);(12,13,307.97);(13,1,342.45);(13,2,298.14);(13,3,280.45);(13,4,324.82);(13,5,294.5);(13,6,297.13);(13,11,381.34);(13,12,365.92);(13,13,357.16);(13,14,328.17);(14,0,415.04);(14,1,407.21);(14,2,389.16);(14,3,345.41);(14,4,349.81);(15,8,373.06);(15,9,323.71);(15,10,333.2);(15,11,366.56);(15,15,213.28);(15,16,248.86);(15,17,271.45);(15,19,289.25);(15,21,272.92);(16,6,135.2);(16,7,145.62);(16,8,168.1);(16,9,187.76);(17,6,112.59);(17,7,123.2);(18,4,60.04);(18,6,294.46);(18,7,287.65);(18,8,348.53);(18,9,365);	(6,4,22.01);	(6,4,22.01);(7,5,38.8);(8,7,104.51);	(7,4,20.57);(8,5,77.13);(8,6,88.37);(9,7,178.12);(9,8,185.39);(9,9,196.76);(9,10,392.31);(10,6,190.02);(10,7,193.78);(10,8,203.78);(10,9,207.35);(10,10,337.17);(10,13,295.1);(10,14,318.26);(11,3,234.16);(11,4,193.46);(11,5,220.52);(11,7,224.4);(12,3,275.84);(12,4,226.7);(12,5,266);(12,6,252.18);(12,7,242.91);(12,8,267.64);(12,9,277.57);(12,11,312.45);(12,13,307.97);(13,1,342.45);(13,2,298.14);(13,3,280.45);(13,4,324.82);(13,5,294.5);(13,6,297.13);(13,11,381.34);(13,12,365.92);(13,13,357.16);(13,14,328.17);(14,0,415.04);(14,1,407.21);(14,2,389.16);(14,3,345.41);(14,4,349.81);(15,8,373.06);(15,9,323.71);(15,10,333.2);(15,11,366.56);(15,15,213.28);(15,16,248.86);(15,17,271.45);(15,19,289.25);(15,21,272.92);(16,6,135.2);(16,7,145.62);(16,8,168.1);(16,9,187.76);(17,6,112.59);(17,7,123.2);(18,4,60.04);(18,6,294.46);(18,7,287.65);(18,8,348.53);(18,9,365);
(18,1)	(7,3,18.84);(8,5,90.65);(8,6,107.75);(8,7,127.49);(9,7,188.77);(9,8,200);(9,9,213.13);(9,10,377.68);(10,6,198.76);(10,7,205);(10,8,216.95);(10,9,223.43);(10,10,326.74);(10,13,292.05);(10,14,316.64);(11,3,230.38);(11,4,197.3);(11,5,222.8);(11,6,217.63);(11,7,230.9);(12,3,268.68);(12,4,227.39);(12,5,265.41);(12,6,254.51);(12,7,247.58);(12,8,275.43);(12,9,287.56);(12,10,288.69);(12,11,312.82);(12,13,309.71);(13,1,329.93);(13,2,288.9);(13,3,275.12);(13,4,321.79);(13,5,292.88);(13,6,297.59);(13,11,373.64);(13,12,356.46);(13,13,346.92);(13,14,319.96);(14,0,402.36);(14,1,395.82);(14,2,378.61);(14,3,336.52);(14,4,344.55);(15,8,359.19);(15,9,313.21);(15,10,326.89);(15,11,360.01);(15,15,212.74);(15,16,244.85);(15,17,273.15);(15,19,297.73);(15,21,277.23);(16,6,149.69);(16,7,161.82);(16,8,182.54);(16,9,194.27);(17,6,129.87);(17,7,143.03);(18,2,36.54);(18,6,298.36);(18,7,294.26);(18,8,344.78);(18,9,361.09);	(6,3,22.46);	(6,3,22.46);(8,6,107.75);(8,7,127.49);(17,6,129.87);(17,7,143.03);	(7,3,18.84);(8,5,90.65);(9,7,188.77);(9,8,200);(9,9,213.13);(9,10,377.68);(10,6,198.76);(10,7,205);(10,8,216.95);(10,9,223.43);(10,10,326.74);(10,13,292.05);(10,14,316.64);(11,3,230.38);(11,4,197.3);(11,5,222.8);(11,6,217.63);(11,7,230.9);(12,3,268.68);(12,4,227.39);(12,5,265.41);(12,6,254.51);(12,7,247.58);(12,8,275.43);(12,9,287.56);(12,10,288.69);(12,11,312.82);(12,13,309.71);(13,1,329.93);(13,2,288.9);(13,3,275.12);(13,4,321.79);(13,5,292.88);(13,6,297.59);(13,11,373.64);(13,12,356.46);(13,13,346.92);(13,14,319.96);(14,0,402.36);(14,1,395.82);(14,2,378.61);(14,3,336.52);(14,4,344.55);(15,8,359.19);(15,9,313.21);(15,10,326.89);(15,11,360.01);(15,15,212.74);(15,16,244.85);(15,17,273.15);(15,19,297.73);(15,21,277.23);(16,6,149.69);(16,7,161.82);(16,8,182.54);(16,9,194.27);(18,2,36.54);(18,6,298.36);(18,7,294.26);(18,8,344.78);(18,9,361.09);
(18,2)	(9,10,344.34);(10,10,292.4);(10,13,258.17);(10,14,284.06);(11,3,195.59);(12,3,233.89);(12,11,281.35);(12,13,278.65);(13,1,295.86);(13,2,254.29);(13,3,240.59);(13,4,288.57);(13,5,259.48);(13,6,265.55);(13,11,340.61);(13,12,322.96);(13,13,312.83);(13,14,285.63);(14,0,368.5);(14,1,361.95);(14,2,345.14);(14,3,302.46);(14,4,311.3);(15,8,325.55);(15,9,278.82);(15,10,292.87);(15,11,326.97);(15,16,210.19);(18,8,311.56);(18,9,327.97);	(7,3,18.57);(18,1,36.54);	(7,3,18.57);(18,1,36.54);	(9,10,344.34);(10,10,292.4);(10,13,258.17);(10,14,284.06);(11,3,195.59);(12,3,233.89);(12,11,281.35);(12,13,278.65);(13,1,295.86);(13,2,254.29);(13,3,240.59);(13,4,288.57);(13,5,259.48);(13,6,265.55);(13,11,340.61);(13,12,322.96);(13,13,312.83);(13,14,285.63);(14,0,368.5);(14,1,361.95);(14,2,345.14);(14,3,302.46);(14,4,311.3);(15,8,325.55);(15,9,278.82);(15,10,292.87);(15,11,326.97);(15,16,210.19);(18,8,311.56);(18,9,327.97);
(18,3)	(7,5,35.11);(8,4,27.23);(8,5,37.72);(8,6,57.65);(8,7,80.48);(9,7,138.75);(9,8,149.97);(9,9,163.57);(9,10,350.91);(10,6,149.39);(10,7,155.19);(10,10,294.13);(10,13,251.52);(10,14,275.83);(11,3,189.88);(11,4,150.31);(11,5,177.1);(11,7,182.85);(12,3,232.01);(12,4,182.94);(12,5,222.37);(12,6,209.22);(12,7,200.86);(12,8,228.11);(12,9,240.05);(12,10,239.5);(12,11,271.04);(12,13,266.95);(13,1,300.1);(13,2,254.77);(13,3,236.54);(13,4,281.86);(13,5,251.25);(13,6,255.13);(13,11,338.92);(13,12,323.32);(13,13,314.21);(13,14,284.75);(14,0,372.63);(14,1,364.53);(14,2,346.7);(14,3,302.28);(14,4,306.97);(15,8,331.29);(15,9,280.69);(15,10,289.78);(15,11,324.03);(15,15,169.12);(15,16,204.71);(15,17,228.81);(15,21,231.71);(16,6,98.79);(16,7,111.47);(16,8,132.24);(16,9,145.73);(17,6,79.13);(17,7,93.82);(18,4,29.7);(18,6,254.1);(18,7,248.52);(18,8,305.6);(18,9,322.18);	(7,4,25.14);(8,3,35.6);	(7,4,25.14);(7,5,35.11);(8,6,57.65);(8,7,80.48);(9,9,163.57);(16,7,111.47);(17,6,79.13);(17,7,93.82);(18,4,29.7);	(8,3,35.6);(8,4,27.23);(8,5,37.72);(9,7,138.75);(9,8,149.97);(9,10,350.91);(10,6,149.39);(10,7,155.19);(10,10,294.13);(10,13,251.52);(10,14,275.83);(11,3,189.88);(11,4,150.31);(11,5,177.1);(11,7,182.85);(12,3,232.01);(12,4,182.94);(12,5,222.37);(12,6,209.22);(12,7,200.86);(12,8,228.11);(12,9,240.05);(12,10,239.5);(12,11,271.04);(12,13,266.95);(13,1,300.1);(13,2,254.77);(13,3,236.54);(13,4,281.86);(13,5,251.25);(13,6,255.13);(13,11,338.92);(13,12,323.32);(13,13,314.21);(13,14,284.75);(14,0,372.63);(14,1,364.53);(14,2,346.7);(14,3,302.28);(14,4,306.97);(15,8,331.29);(15,9,280.69);(15,10,289.78);(15,11,324.03);(15,15,169.12);(15,16,204.71);(15,17,228.81);(15,21,231.71);(16,6,98.79);(16,8,132.24);(16,9,145.73);(18,6,254.1);(18,7,248.52);(18,8,305.6);(18,9,322.18);
(18,4)	(8,5,20.96);(8,6,31.67);(8,7,53.1);(9,7,122.52);(9,8,129.9);(9,9,142.03);(10,6,135);(10,7,138.28);(10,8,148.27);(10,9,152.58);(10,10,297.39);(10,13,247.87);(10,14,270.68);(11,3,188.03);(11,4,141.18);(11,5,169.05);(11,7,170.33);(12,4,176.47);(12,5,216.58);(12,7,190.05);(12,8,214.19);(12,9,224.2);(12,11,264.14);(12,13,258.78);(13,1,305.45);(13,2,257.38);(13,3,235.4);(13,4,277.95);(13,5,246.21);(13,6,248.18);(13,11,339.17);(13,12,325.39);(13,13,317.06);(13,14,285.88);(14,1,368.04);(14,2,349.61);(14,3,303.93);(14,4,305.04);(15,8,337.66);(15,9,284.23);(15,10,288.96);(15,11,323.28);(15,15,164.31);(15,17,220.72);(15,21,221.13);(16,6,78.93);(16,7,89.92);(16,8,112.34);(16,9,133.78);(17,6,56.2);(17,7,68.91);(18,6,243.96);(18,7,235.86);(18,8,302.17);(18,9,318.77);	(7,4,42.1);(7,5,27);(8,4,33.68);(18,0,60.04);(18,3,29.7);	(7,4,42.1);(7,5,27);(8,6,31.67);(8,7,53.1);(17,7,68.91);(18,0,60.04);	(8,4,33.68);(8,5,20.96);(9,7,122.52);(9,8,129.9);(9,9,142.03);(10,6,135);(10,7,138.28);(10,8,148.27);(10,9,152.58);(10,10,297.39);(10,13,247.87);(10,14,270.68);(11,3,188.03);(11,4,141.18);(11,5,169.05);(11,7,170.33);(12,4,176.47);(12,5,216.58);(12,7,190.05);(12,8,214.19);(12,9,224.2);(12,11,264.14);(12,13,258.78);(13,1,305.45);(13,2,257.38);(13,3,235.4);(13,4,277.95);(13,5,246.21);(13,6,248.18);(13,11,339.17);(13,12,325.39);(13,13,317.06);(13,14,285.88);(14,1,368.04);(14,2,349.61);(14,3,303.93);(14,4,305.04);(15,8,337.66);(15,9,284.23);(15,10,288.96);(15,11,323.28);(15,15,164.31);(15,17,220.72);(15,21,221.13);(16,6,78.93);(16,7,89.92);(16,8,112.34);(16,9,133.78);(17,6,56.2);(18,3,29.7);(18,6,243.96);(18,7,235.86);(18,8,302.17);(18,9,318.77);
(18,5)	(10,12,97.42);(14,9,82.52);(14,10,57.84);(14,11,49.4);(14,12,64.83);(15,2,117.59);(15,3,81.41);(15,5,129.24);(18,11,110.33);	(10,14,22.58);(12,11,34.84);(13,11,83.23);(14,4,46.06);(15,11,64.4);(18,8,30.61);(18,9,39.51);(19,2,60.46);	(10,14,22.58);(12,11,34.84);(14,12,64.83);	(10,12,97.42);(13,11,83.23);(14,4,46.06);(14,9,82.52);(14,10,57.84);(14,11,49.4);(15,2,117.59);(15,3,81.41);(15,5,129.24);(15,11,64.4);(18,8,30.61);(18,9,39.51);(18,11,110.33);(19,2,60.46);
(18,6)	(12,13,23.51);(13,7,19.52);(18,7,25.48);	(6,3,319.54);(6,4,315.96);(7,3,281.44);(7,4,275.05);(7,5,268.39);(8,3,240.98);(8,4,231.54);(8,5,224.1);(8,6,219.12);(8,7,216.94);(9,7,125.86);(9,8,132.22);(9,9,134.23);(10,6,111.98);(10,8,113.49);(10,9,127.27);(11,8,80.3);(12,6,56.95);(12,7,58.84);(12,11,36.75);(13,3,99.63);(13,6,34.54);(15,15,102.69);(15,16,98.86);(16,6,170.6);(16,7,166.49);(16,8,144.02);(16,9,112.6);(17,6,195.17);(17,7,194.1);(18,0,294.46);(18,1,298.36);(18,3,254.1);(18,4,243.96);	(6,3,319.54);(6,4,315.96);(7,3,281.44);(7,4,275.05);(7,5,268.39);(8,3,240.98);(8,4,231.54);(8,5,224.1);(8,6,219.12);(8,7,216.94);(9,7,125.86);(9,8,132.22);(9,9,134.23);(10,6,111.98);(10,8,113.49);(10,9,127.27);(11,8,80.3);(12,7,58.84);(15,15,102.69);(16,6,170.6);(16,7,166.49);(16,8,144.02);(16,9,112.6);(17,6,195.17);(17,7,194.1);(18,0,294.46);(18,1,298.36);(18,3,254.1);(18,4,243.96);(18,7,25.48);	(12,6,56.95);(12,11,36.75);(12,13,23.51);(13,3,99.63);(13,6,34.54);(13,7,19.52);(15,16,98.86);
(18,7)	(12,9,31.53);(13,7,37.16);	(6,3,314.9);(6,4,308.7);(7,3,277.55);(7,4,268.56);(7,5,259.7);(8,3,238.73);(8,4,226.77);(8,5,216.74);(8,6,209.1);(8,7,204.26);(9,7,115.21);(9,8,116.67);(9,9,115.89);(10,8,97.26);(11,7,71.42);(11,8,63.36);(12,7,58.13);(12,11,62.06);(12,13,48.53);(15,15,108.53);(16,6,159.67);(16,7,153.59);(16,8,130.4);(16,9,106.87);(17,6,184.31);(17,7,181.11);(18,0,287.65);(18,1,294.26);(18,3,248.52);(18,4,235.86);(18,6,25.48);	(6,3,314.9);(6,4,308.7);(7,3,277.55);(7,4,268.56);(7,5,259.7);(8,3,238.73);(8,4,226.77);(8,5,216.74);(8,6,209.1);(8,7,204.26);(9,7,115.21);(9,8,116.67);(9,9,115.89);(10,8,97.26);(11,7,71.42);(11,8,63.36);(12,9,31.53);(16,6,159.67);(16,7,153.59);(16,8,130.4);(16,9,106.87);(17,6,184.31);(17,7,181.11);(18,0,287.65);(18,1,294.26);(18,3,248.52);(18,4,235.86);	(12,7,58.13);(12,11,62.06);(12,13,48.53);(13,7,37.16);(15,15,108.53);(18,6,25.48);
(18,8)	(12,11,59.63);(14,11,56.72);(14,12,82.94);(15,12,37.88);(18,5,30.61);(18,9,16.71);	(6,3,366.92);(7,3,327.59);(7,4,328.7);(7,5,327.65);(8,3,283.09);(8,4,281.19);(8,5,281.26);(8,6,283.45);(8,7,287.8);(10,14,37.77);(11,3,119.58);(13,4,24.49);(14,4,16.08);(15,11,34.76);(15,15,139.01);(15,16,104.89);(16,6,239.65);(17,6,262.73);(17,7,266.61);(18,0,348.53);(18,1,344.78);(18,2,311.56);(18,3,305.6);(18,4,302.17);	(6,3,366.92);(7,3,327.59);(7,4,328.7);(7,5,327.65);(8,3,283.09);(8,4,281.19);(8,5,281.26);(8,6,283.45);(8,7,287.8);(10,14,37.77);(11,3,119.58);(12,11,59.63);(13,4,24.49);(14,11,56.72);(14,12,82.94);(15,12,37.88);(15,15,139.01);(15,16,104.89);(16,6,239.65);(17,6,262.73);(17,7,266.61);(18,0,348.53);(18,1,344.78);(18,2,311.56);(18,3,305.6);(18,4,302.17);(18,5,30.61);	(14,4,16.08);(15,11,34.76);(18,9,16.71);
(18,9)	(10,11,120.66);(10,12,78.17);(14,8,65.46);(14,9,45.28);(14,10,34.14);(14,11,49.64);(14,12,78.86);(15,2,89.8);(15,3,61.55);(15,5,90.12);(15,12,39.27);(15,14,99.19);(18,5,39.51);(18,10,22.61);(18,11,72.79);	(6,3,383.19);(7,3,343.97);(7,4,345.21);(7,5,344.21);(8,3,299.62);(8,4,297.83);(8,5,297.88);(8,6,299.9);(8,7,303.98);(10,14,52.08);(11,3,136.15);(12,11,71.22);(13,4,40.94);(14,4,21.98);(15,11,29.45);(15,15,155.7);(16,6,255.83);(17,6,279.03);(17,7,282.66);(18,0,365);(18,1,361.09);(18,2,327.97);(18,3,322.18);(18,4,318.77);(18,8,16.71);(19,2,21.19);	(6,3,383.19);(7,3,343.97);(7,4,345.21);(7,5,344.21);(8,3,299.62);(8,4,297.83);(8,5,297.88);(8,6,299.9);(8,7,303.98);(10,11,120.66);(10,14,52.08);(11,3,136.15);(12,11,71.22);(13,4,40.94);(14,11,49.64);(14,12,78.86);(15,12,39.27);(15,14,99.19);(15,15,155.7);(16,6,255.83);(17,6,279.03);(17,7,282.66);(18,0,365);(18,1,361.09);(18,2,327.97);(18,3,322.18);(18,4,318.77);(18,5,39.51);(18,8,16.71);	(10,12,78.17);(14,4,21.98);(14,8,65.46);(14,9,45.28);(14,10,34.14);(15,2,89.8);(15,3,61.55);(15,5,90.12);(15,11,29.45);(18,10,22.61);(18,11,72.79);(19,2,21.19);
(18,10)	(10,11,120.84);(10,12,56.32);(12,14,75.58);(14,9,30.26);(14,10,13.51);(14,11,39.6);(14,12,71.58);(15,14,101.08);	(18,9,22.61);(19,2,26.27);	(10,11,120.84);(12,14,75.58);(14,10,13.51);(14,11,39.6);(14,12,71.58);(15,14,101.08);(18,9,22.61);	(10,12,56.32);(14,9,30.26);(19,2,26.27);
(18,11)	(10,11,172.56);(10,12,64.44);(11,12,52.7);(11,14,45.78);(12,14,131.19);(14,11,89.05);(14,12,118.46);(15,1,63.49);(15,2,46.67);(15,3,60.04);(15,14,154.96);(18,12,29.15);(18,13,37.23);(19,4,34.63);(19,5,27.68);	(10,14,124.79);(12,11,143.3);(13,11,53.93);(14,9,27.84);(15,5,25.22);(15,11,65.88);(15,12,101.68);(18,5,110.33);(18,9,72.79);(19,1,134.74);(19,2,56.24);(19,3,40.29);	(10,11,172.56);(10,12,64.44);(10,14,124.79);(12,11,143.3);(12,14,131.19);(13,11,53.93);(14,9,27.84);(14,11,89.05);(14,12,118.46);(15,2,46.67);(15,3,60.04);(15,11,65.88);(15,12,101.68);(15,14,154.96);(18,5,110.33);(18,9,72.79);(19,1,134.74);(19,2,56.24);(19,3,40.29);(19,4,34.63);(19,5,27.68);	(11,12,52.7);(11,14,45.78);(15,1,63.49);(15,5,25.22);(18,12,29.15);(18,13,37.23);
(18,12)	(10,11,186.56);(10,12,66.19);(11,12,30.78);(15,2,38.27);(15,3,68.84);(15,14,171.02);(18,13,15.11);(19,4,39.44);	(12,14,149.63);(13,7,187.28);(15,5,36.36);(18,11,29.15);(19,1,156.76);(19,5,45.25);	(10,11,186.56);(10,12,66.19);(11,12,30.78);(12,14,149.63);(13,7,187.28);(15,2,38.27);(15,3,68.84);(15,14,171.02);(18,11,29.15);(18,13,15.11);(19,1,156.76);(19,4,39.44);(19,5,45.25);	(15,5,36.36);
(18,13)	(10,11,177.95);(10,12,54.97);(11,12,16.96);(15,2,25.68);	(12,14,143.7);(15,3,60.28);(18,11,37.23);(18,12,15.11);(19,1,153.07);(19,4,32.43);(19,5,43.67);	(10,11,177.95);(10,12,54.97);(11,12,16.96);(12,14,143.7);(15,2,25.68);(15,3,60.28);(18,11,37.23);(19,1,153.07);(19,4,32.43);(19,5,43.67);	(18,12,15.11);
(19,1)	(10,12,111.15);(11,12,157.91);(11,14,180.42);(14,9,107.4);(14,10,78.52);(14,11,59.96);(14,12,59.75);(15,2,135.41);(15,3,97.26);(18,11,134.74);(18,12,156.76);(18,13,153.07);(19,4,120.8);(19,5,111.53);			(10,12,111.15);(11,12,157.91);(11,14,180.42);(14,9,107.4);(14,10,78.52);(14,11,59.96);(14,12,59.75);(15,2,135.41);(15,3,97.26);(18,11,134.74);(18,12,156.76);(18,13,153.07);(19,4,120.8);(19,5,111.53);
(19,2)	(10,11,140.35);(10,12,78.61);(14,8,45.4);(14,9,31.18);(14,10,39.33);(14,11,64.05);(14,12,95.12);(15,2,82.82);(15,3,63.46);(15,5,70.62);(15,12,59.69);(15,14,119.35);(18,5,60.46);(18,9,21.19);(18,10,26.27);(18,11,56.24);(19,3,16.62);	(10,14,70.62);(12,11,90.78);(13,11,25.89);(15,11,16.08);	(10,11,140.35);(10,14,70.62);(12,11,90.78);(14,10,39.33);(14,11,64.05);(14,12,95.12);(15,3,63.46);(15,12,59.69);(15,14,119.35);(18,5,60.46);(18,9,21.19);(18,10,26.27);	(10,12,78.61);(13,11,25.89);(14,8,45.4);(14,9,31.18);(15,2,82.82);(15,5,70.62);(15,11,16.08);(18,11,56.24);(19,3,16.62);
(19,3)	(10,11,145.83);(12,14,99.71);(13,7,128.73);(14,9,15.02);(14,10,35.45);(14,11,64.64);(14,12,96.51);(15,5,56.89);(15,14,125.81);(18,11,40.29);	(12,11,104.59);(14,8,32.87);(19,2,16.62);	(10,11,145.83);(12,11,104.59);(12,14,99.71);(13,7,128.73);(14,10,35.45);(14,11,64.64);(14,12,96.51);(15,14,125.81);(19,2,16.62);	(14,8,32.87);(14,9,15.02);(15,5,56.89);(18,11,40.29);
(19,4)	(10,11,147.18);(10,12,30.47);(11,12,38.78);(15,2,20.03);(15,3,29.46);(15,14,131.86);(18,13,32.43);	(12,11,134.72);(12,14,111.38);(14,9,34.43);(18,11,34.63);(18,12,39.44);(19,1,120.8);(19,5,17.34);	(10,11,147.18);(10,12,30.47);(12,11,134.72);(12,14,111.38);(14,9,34.43);(15,3,29.46);(15,14,131.86);(19,1,120.8);(19,5,17.34);	(11,12,38.78);(15,2,20.03);(18,11,34.63);(18,12,39.44);(18,13,32.43);
(19,5)	(10,11,145.4);(10,12,41.47);(11,12,53.74);(14,11,61.9);(14,12,90.95);(15,2,36.76);(15,3,33.3);(15,14,128.24);(18,12,45.25);(18,13,43.67);(19,4,17.34);	(12,11,123.07);(12,14,105.4);(13,7,142.05);(13,11,57.03);(14,9,17.29);(18,11,27.68);(19,1,111.53);	(10,11,145.4);(10,12,41.47);(12,11,123.07);(12,14,105.4);(13,7,142.05);(13,11,57.03);(14,9,17.29);(14,11,61.9);(14,12,90.95);(15,3,33.3);(15,14,128.24);(19,1,111.53);	(11,12,53.74);(15,2,36.76);(18,11,27.68);(18,12,45.25);(18,13,43.67);(19,4,17.34);
